,순서,상품명,별점,도수,설명,맛과향,이미지
588,589,BĒT VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/050283d0-aca5-0137-8212-4aaa41897ef2/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
589,590,1857 POTATO VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/9f86bbd0-a8c9-0137-096d-3ea5f4423e0d/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
590,591,LIDDEL VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/4f15d480-9d57-0137-102c-4a959ce4025e/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
591,592,CHAMPIONS CLUB,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/226475e0-9a56-0137-ca4a-16085bbbadaf/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
592,593,PURUS ORGANIC VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":35,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":0,""chemical"":0,""rich"":0,""sweet"":30,""mineral"":0,""neutral"":80,""harsh"":0,""bitter"":0,""fruity"":15,""floral"":10}","https://ip-distiller.imgix.net/images/spirits/2c373eb0-961a-0137-dfcd-3af006fea1bf/purus_organic_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
593,594,PERMAFROST,none,,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/e27614c0-930c-0137-eb5d-4a5d25d2fe0c/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
594,595,IOWA LEGENDARY RYE VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/443c3700-92af-0137-eb22-4a5d25d2fe0c/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
595,596,PHILLIPS VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/d8068c20-8eee-0137-85ad-2e2c5f893df7/phillips_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
596,597,MCCORMICK VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/86632260-8eeb-0137-85a9-2e2c5f893df7/mccormick_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
597,598,TURN VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/217143c0-8e2b-0137-3d76-6250783095a7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
598,599,BEE VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/bddb8420-8e2a-0137-3d75-6250783095a7/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
599,600,KINGFLY SPIRITS VODKA,none,,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/21a06090-8d61-0137-0764-02682e4ce0c1/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
600,601,HQ RYE,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/97ba6d10-8af0-0137-c439-4217c268f9cd/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
601,602,JJ PFISTER ORGANIC POTATO VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/70c68230-896f-0137-8685-16b982d34c05/jjpfister_potato_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
602,603,LIV ORIGINAL POTATO VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/91a294a0-8969-0137-8683-16b982d34c05/liv_organic_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
603,604,BORN AND BRED POTATO VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/b7905950-8966-0137-2ca0-02f97258226d/born_and_bred_potato_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
604,605,TWO JAMES 28 ISLAND VODKA,none,41.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/fdc3cb60-8632-0137-4e23-3e7489f5fa55/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
605,606,CHRISTIANIA VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/db164090-83fc-0137-25a2-7af37ee4146f/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
606,607,TIGRE BLANC,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/570492d0-82c5-0137-2aa6-2e04c8b74bbe/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
607,608,LEVEL IMPORTED VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/c102d440-701d-0137-da3e-4a07a5e9fbe5/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
608,609,VODKA TIIV ORGANIC,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/c3306bd0-6d93-0137-00b9-32ecbfa82ab2/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
609,610,CLEAR CREEK VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":15,""chemical"":0,""rich"":40,""sweet"":0,""mineral"":50,""neutral"":70,""harsh"":0,""bitter"":0,""fruity"":30,""floral"":25}","https://ip-distiller.imgix.net/images/spirits/30228740-69e8-0137-1cec-66558cfb182d/clear_creek_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
610,611,CROP ORGANIC VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.","{""grain"":35,""earthy"":20,""spicy"":10,""herbal"":0,""oily"":15,""chemical"":0,""rich"":80,""sweet"":40,""mineral"":0,""neutral"":40,""harsh"":0,""bitter"":0,""fruity"":30,""floral"":15}","https://ip-distiller.imgix.net/images/spirits/c9e63c00-5f1c-0137-c0f7-7e7f6eb29035/crop_artisinal_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
611,612,POLUGAR CLASSIC RYE,none,38.5,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/88eea7a0-5f08-0137-c0ef-7e7f6eb29035/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
612,613,SMIRNOFF WHITE,none,41.3,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/3c9708d0-5b4a-0137-1b9d-4a5c30be6668/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
613,614,BRÄNNVIN SPECIAL,none,30.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/831841a0-5344-0137-4cb3-6ea43f3330cd/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
614,615,KARLSSON’S BATCH 2009 VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/b370b190-519e-0137-8ae3-164dc6323ae1/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
615,616,RAMSBURY SINGLE ESTATE VODKA,none,43.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/1b34aa00-382f-0137-b01b-1a902dce2ffb/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
616,617,18 VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/49d823f0-3710-0137-ee1b-52a513a030ce/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
617,618,SOBIESKI JAZZ (TRUMPET) VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/1bed8220-333d-0137-950f-3a473d587525/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
618,619,VOLTAGE VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/3bbd0b30-315f-0137-113a-425c66e1ec08/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
619,620,GOLDEN STATE,none,,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/60826560-2bbe-0137-d589-62d2e9ea6230/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
620,621,ABSOLUT VODKA UNIQUE EDITION,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/98a8fca0-2018-0137-2a7c-52ac8b9a6b35/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
621,622,COPPER PLATE VODKA,none,40.0,"DISTILLED FROM ANY AGRICULTURAL PRODUCT, MOST COMMONLY GRAINS OR POTATOES. TYPICALLY DISTILLED TO 95% ABV. WATER IS ADDED TO BRING THE SPIRIT DOWN TO AS LOW AS 37.5% ABV IN THE EU AND 40% ABV IN THE US. IT IS USUALLY FILTERED, OFTEN WITH CHARCOAL, PRIOR TO BOTTLING. IT IS ALMOST ALWAYS CLEAR AND UNAGED.",none,"https://ip-distiller.imgix.net/images/spirits/c4378da0-1d48-0137-1072-6a1f97dde4f1/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
