NUM,NAME,SCORE,ABV,DES,TASTE,IMG
151,WOLFHEAD DISTILLERY GRAPEFRUIT,4.13,35,none,none,"https://ip-distiller.imgix.net/images/spirits/1f0585d0-30cd-0137-bc41-76311727cd04/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
152,STOLICHNAYA CHOCOLATE COCONUT VODKA,3.88,37.5,none,none,"https://ip-distiller.imgix.net/images/spirits/39f56a10-293f-0137-dde8-1ef6b9fe211a/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
153,SIWUCHA,3.25,40,none,none,"https://ip-distiller.imgix.net/images/spirits/11df8f80-1847-0137-44fd-12ffa42a8c59/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
154,WHITE BIRCH GOLD,3.25,40,none,none,"https://ip-distiller.imgix.net/images/spirits/d0729a70-1768-0137-1330-42fd0d8674f4/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
155,CHASE OAK SMOKED VODKA,4.25,40,"Chase Oak Smoked Vodka is made in Herefordshire by field-to-bottle Chase Distillery. They take water from their own field and then smoke it with English oak for five days. It is then blended with Chase Vodka, a vodka made with three types of potatoes which they grow themselves. The distillery recommends you make a Bloody Mary.",none,"https://ip-distiller.imgix.net/images/spirits/d12f8470-0d50-0137-3a77-6a9d639d49c9/chase_oak_smoked_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
156,SVEDKA ROSÉ,1.75,30,"Svedka Rosé is a flavored vodka made with 5% rosé wine. Available beginning February 2019, this is the first flavor from Svedka to be sold in a clear glass color to showcase the pink color.",none,"https://ip-distiller.imgix.net/images/spirits/72dfe030-06ea-0137-15a7-2e77e2a7c40a/svedka_rose_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
157,GRAND TETON HUCKLEBERRY VODKA,4.25,35,none,none,"https://ip-distiller.imgix.net/images/spirits/93e7ea70-0325-0137-06da-322f52c7b759/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
158,BLACK FIG,3.38,30,none,none,"https://ip-distiller.imgix.net/images/spirits/73c19860-f022-0136-875a-7e00ad5458a9/data_tile.?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
159,STOLI CUCUMBER,4.88,37.5,This cucumber flavored vodka is available beginning late April 2018. Select retailers will have a packet of Tajín chile seasoning affixed to the bottle. Bottled at 37.5% ABV.,"{""grain"":20,""earthy"":20,""spicy"":0,""herbal"":70,""oily"":30,""chemical"":0,""rich"":40,""sweet"":25,""mineral"":0,""neutral"":0,""harsh"":10,""bitter"":35,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/62dd65b0-2b08-0136-3e53-72579977189d/stoli_cucumber_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
160,INFUSE SPIRITS LEMON VODKA,5,40,"This California brand infuses real fruits and spices for their flavored vodka. Starting with their unflavored corn-based vodka, they infuse hand-peeled California Eureka lemons for this product which you can see in the bottle. This gives the vodka a pale yellow color. No sugar added. Gluten free.",none,"https://ip-distiller.imgix.net/images/spirits/22de6180-a4aa-0135-8c02-3eb9a6a0681a/infuse_spirits_lemon_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
161,CARDINAL SPIRITS BLACK RASPBERRY BRAMBLE,3.75,35,"This concoction starts with Cardinal Spirits grape-derived vodka and adds black raspberries, dried hibiscus, and a touch of agave sugar. Black raspberries are native to North America and a delicious seasonal delicacy.","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":65,""oily"":0,""chemical"":0,""rich"":45,""sweet"":25,""mineral"":0,""neutral"":0,""harsh"":0,""bitter"":10,""fruity"":75,""floral"":70}","https://ip-distiller.imgix.net/images/spirits/c0c00710-a3be-0135-1285-02cc8e0a2ad8/cardinal_spirits_black_raspberry_bramble_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
162,360 HUCKLEBERRY,3.13,35,"This huckleberry-flavored vodka is made with natural flavors including sugar. The base vodka is made using locally-sourced corn. 360 Vodka is ""eco-friendly"", their bottle is made from recycled glass, recycled paper, and printed using eco-friendly ink. Bottled at 35% ABV. Try with lemonade!","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":25,""chemical"":90,""rich"":25,""sweet"":99,""mineral"":0,""neutral"":0,""harsh"":0,""bitter"":0,""fruity"":90,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/715088c0-9e66-0135-d581-76f371a5c80d/360_huckleberry_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
163,360 BING CHERRY,4.5,35,"Introduced in 2010, this cherry-flavored vodka is made with natural flavors including sugar. The base vodka is made using locally-sourced corn. 360 Vodka is ""eco-friendly"", their bottle is made from recycled glass, recycled paper, and printed using eco-friendly ink. Bottled at 35% ABV. Try with cola!","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":25,""chemical"":90,""rich"":25,""sweet"":95,""mineral"":0,""neutral"":0,""harsh"":0,""bitter"":0,""fruity"":89,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/d3c57cd0-9e65-0135-bbe4-42f6c290634c/360_bing_cherry_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
164,CRATER LAKE SWEET GINGER VODKA,3.5,35,"To make their Sweet Ginger Vodka, Crater Lake Spirits sources fresh whole-root ginger. This is then crystallized with sugar cane. No artificial flavors or colors are added before being bottled at 35% ABV.","{""grain"":0,""earthy"":10,""spicy"":20,""herbal"":50,""oily"":15,""chemical"":0,""rich"":60,""sweet"":55,""mineral"":0,""neutral"":30,""harsh"":0,""bitter"":0,""fruity"":10,""floral"":15}","https://ip-distiller.imgix.net/images/spirits/2e598830-9b66-0135-8d2a-46ed5563724d/crater_lake_sweet_ginger_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
165,CRATER LAKE GREEN CHILE VODKA,4.25,40,"Crater Lake Spirits only make their Green Chile Vodka after the annual harvest of chiles in Hatch Valley, New Mexico. They roast the chiles along with other peppers and infuse them into their vodka. It is then bottled at 40% ABV.","{""grain"":0,""earthy"":10,""spicy"":80,""herbal"":0,""oily"":25,""chemical"":20,""rich"":45,""sweet"":0,""mineral"":0,""neutral"":20,""harsh"":35,""bitter"":10,""fruity"":0,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/bd122a00-9b65-0135-b5f8-2e05cf202ac5/crater_lake_green_chile_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
166,SVEDKA CUCUMBER LIME,2.75,35,"Introduced in 2016, this flavored vodka uses Svedka's standard vodka as its base which is column-distilled from Swedish winter wheat. Natural cucumber and lime flavors are added. Bottled at 35% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/e1590390-99c9-0135-1893-760d491ef1bf/svedka_cucumber_lime_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
167,STOLI CRUSHED RUBY RED GRAPEFRUIT,3.13,30,"This Ruby Red Grapefruit flavored vodka is part of Stoli's Crushed series which launched in 2017. Crushed uses real fruit juice and natural flavors. Also note, the makeup of the vodka differs from Stoli's standard and other flavored vodkas. In those, they use wheat and rye, but in Crushed, they use corn and buckwheat which are naturally gluten-free. Bottled at 30% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/20254ca0-99c1-0135-14e7-0e3c6d1e25b8/stoli_crushed_ruby_red_grapefruit_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
168,STOLICHNAYA PEACHIK,3,37.5,Peachik is Stoli's peach-flavored vodka. It is grain based (wheat and rye). Bottled at 37.5% ABV.,none,"https://ip-distiller.imgix.net/images/spirits/d53ea270-99be-0135-14e4-0e3c6d1e25b8/stoli_peachik_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
169,STOLICHNAYA STRASBERI,3.63,37.5,Strasberi is Stoli's strawberry-flavored vodka. It is grain based (wheat and rye). Bottled at 37.5% ABV.,none,"https://ip-distiller.imgix.net/images/spirits/c9a4f9a0-99bd-0135-14e3-0e3c6d1e25b8/stolichnaya_strasberi_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
170,STOLICHNAYA RAZBERI,3.88,37.5,This is Stoli's raspberry flavored vodka. Grain based (wheat and rye). Bottled at 37.5% ABV. Try with lemonade and club soda.,none,"https://ip-distiller.imgix.net/images/spirits/ba5794e0-99bc-0135-14df-0e3c6d1e25b8/stolichnaya_razberi_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
171,SMIRNOFF SOURCED CRANBERRY APPLE,2.5,30,Sourced Cranberry Apple is part of Smirnoff's line of flavored vodkas which use the standard No. 21 Red Label as its base along with 10% real juice concentrate and natural flavors. No high-fructose sugars are used. Gluten-free. Serve on the rocks or with seltzer. Bottled at 30% ABV. Must be refrigerated after opening,"{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":20,""chemical"":20,""rich"":55,""sweet"":70,""mineral"":0,""neutral"":0,""harsh"":0,""bitter"":0,""fruity"":99,""floral"":25}","https://ip-distiller.imgix.net/images/spirits/b0e9ad60-9452-0135-6e2d-4ebc2b91c234/smirnoff_sourced_cranberry_apple_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
172,SMIRNOFF ROOT BEER FLOAT,3,30,Root Beer Float is part of Smirnoff's Confections flavored vodka line. It uses the classic grain-based No. 21 vodka as its base. Bottled at 30% ABV.,none,"https://ip-distiller.imgix.net/images/spirits/bfa654e0-944f-0135-6e29-4ebc2b91c234/smirnoff_root_beer_float_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
173,SMIRNOFF STRAWBERRY,3.88,35,This flavored vodka uses the classic grain-based No. 21 vodka as its base. It is infused with natural strawberry flavors. Bottled at 35% ABV,none,"https://ip-distiller.imgix.net/images/spirits/8ea9e830-944d-0135-3a5a-46a569c91afa/smirnoff_strawberry_swirl_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
174,SKYY INFUSIONS WILD STRAWBERRY,1.5,35,"Introduced in 2013, this flavored vodka uses natural wild strawberry flavors which are infused into the traditional Skyy Vodka product. Skyy is distilled via four-column distillation from 100% American grains. It uses pure filtered water and is triple-filtered. Made in the USA.","{""grain"":0,""earthy"":0,""spicy"":0,""herbal"":0,""oily"":20,""chemical"":80,""rich"":20,""sweet"":55,""mineral"":0,""neutral"":0,""harsh"":25,""bitter"":60,""fruity"":80,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/a60404e0-9440-0135-6e1b-4ebc2b91c234/skyy_infusions_wild_strawberry_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
175,SKYY INFUSIONS PINEAPPLE,2.75,35,"Introduced in 2009, this flavored vodka uses natural pineapple flavors which are infused into the traditional Skyy Vodka product. Skyy is distilled via four-column distillation from 100% American grains. It uses pure filtered water and is triple-filtered. Made in the USA.",none,"https://ip-distiller.imgix.net/images/spirits/a52e44b0-943f-0135-3a4b-46a569c91afa/skyy_infusions_pineapple_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
176,BELVEDERE PEACH NECTAR,3.88,40,"Introduced in 2016, this flavored vodka is made by macerating real peaches and apricots into Belvedere's standard rye-based vodka. No sugar or artificial flavors added. Bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/1072be10-8f7c-0135-249f-6edba790e46c/belvedere_peach_nectra_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
177,HANSON OF SONOMA HABANERO VODKA,4,40,"Based in California’s Sonoma County, Hanson is an organic vodka based on grape distillate. A fifty-plate still creates a very pure spirit that is then filtered seven times. The habanero infusion is made from organic produce. It is non-GMO and gluten free.","{""grain"":0,""earthy"":70,""spicy"":95,""herbal"":40,""oily"":0,""chemical"":0,""rich"":35,""sweet"":65,""mineral"":0,""neutral"":35,""harsh"":10,""bitter"":25,""fruity"":75,""floral"":0}","https://ip-distiller.imgix.net/images/spirits/1d36ea80-8902-0135-40fb-7aaa98deef23/hanson_of_sonoma_habanero_vodka_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
178,SQUARE ONE CUCUMBER VODKA,4.38,40,This vodka is made using four-column continuous distillation with 100% certified organic American rye. Their water is sourced from the Snake River watershed of the Teton Mountain range. Organic cucumbers are used to infuse the vodka. Bottled at 40% ABV.,none,"https://ip-distiller.imgix.net/images/spirits/a2a31ef0-885d-0135-e323-028f4ecfff0c/square_one_cucumber_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
179,SQUARE ONE BASIL VODKA,5,40,"This vodka is made using four-column continuous distillation with 100% certified organic American rye. Their water is sourced from the Snake River watershed of the Teton Mountain range. This basil-flavored vodka is made by infusing four types of basil: genovese, Thai, lemon, and sweet. Additionally, coriander, honeysuckle, and lemongrass are also infused. Bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/2b1b1950-885d-0135-c672-2ac889b8e5f7/square_one_basil_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
180,BELVEDERE PINK GRAPEFRUIT,3.88,40,"Introduced in 2010, Belvedere's Pink Grapefruit is made with real fruit. Pink grapefruits from Spain and Argentina, French ginger, and Spanish lemons are utilized and used to flavor their standard rye-based vodka. It is bottled at 40% ABV.",none,"https://ip-distiller.imgix.net/images/spirits/dd066330-6d81-0135-39a9-3ad3b1d8a20a/belvedere_pink_grapefruit_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
181,FIREFLY PEACH MOONSHINE,2.63,30.45,Firefly Peach Moonshine is a neutral grain spirit naturally flavored with peaches and bottled at 60.9 proof. It's produced by Firefly Distilling and was released in 2013.,none,"https://ip-distiller.imgix.net/images/spirits/6b7343a0-751e-0133-7a98-6ed5812f0137/firefly_peach_moonshine_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
182,FIREFLY CHERRY MOONSHINE,1.63,29.1,"Released in 2013, this 58.2 proof, cherry-flavored moonshine is produced by Firefly Distilling in South Carolina.",none,"https://ip-distiller.imgix.net/images/spirits/7b64b3b0-750b-0133-ab51-52e589abdd68/firefly_cherry_moonshine_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
183,WASABI FARM VODKA,4,40,none,none,"https://ip-distiller.imgix.net/images/spirits/b10ae250-5dce-013a-3130-26a9bd655423/43f82ff2733ec528f2092181d203ac21_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
184,RUSSIAN CROWN,2.75,,none,none,"https://ip-distiller.imgix.net/images/spirits/8e8358a0-4cab-013a-ca4c-52f842d410ff/8ec1d25ddd284aac10089f1f453eaaf3_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
185,FINLAND GRAPEFRUIT,3,37.5,none,none,"https://ip-distiller.imgix.net/images/spirits/0a5fd7f0-41ae-013a-c602-32f600c0d0ca/5ae10beefed5f57c4d4437b960b5e57b_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
186,WESTERN SON PRICKLY PEAR,3.75,30,none,none,"https://ip-distiller.imgix.net/images/spirits/95511060-2e3e-013a-0f2e-420277368c5b/f953e181794f60833bd739f78ca5ea24_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
187,TWENT GRAND PEACH,4.5,,none,none,"https://ip-distiller.imgix.net/images/spirits/00156fe0-18e6-013a-f124-26955fe36c86/27c298d2276e56b7e37eb150a48a992c_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
188,CÎROC POMEGRANATE,4.5,35,CÎROC Pomegranate is made with the brand's standard grape-based vodka for its base. This limited edition pomegranate-flavored vodka is available as of October 2021 while supplies last.,none,"https://ip-distiller.imgix.net/images/spirits/4d9da0c0-f6ef-0139-cc90-4e44baa99e4f/cirocpom_tile.jpg?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=right&amp;mark-align=top,left&amp;mark-pad=0&amp;mark="
189,PENN SQUARE LAVENDER FLAVORED VODKA,3.75,40,none,none,"https://ip-distiller.imgix.net/images/spirits/60495860-f1a1-0139-a65c-5e6475eb526f/7e68dbff76c946985750120f878bb31d_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
190,THREE OLIVES CUCUMBER LIME,0.5,35,none,none,"https://ip-distiller.imgix.net/images/spirits/54e7a980-e696-0139-ea83-72564796e385/eeea476a2c346ef39df63bbc4104b600_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
191,VEIL CHOCOLATE VODKA,2.25,35,none,none,"https://ip-distiller.imgix.net/images/spirits/c1a0bb30-d9cc-0139-993b-6a4345097b8f/c380a45c9cbe341a42005984b9331c31_tile.png?w=280&amp;h=280&amp;mark-w=70&amp;mark-h=70&amp;fit=crop&amp;crop=&amp;mark-align=top,left&amp;mark-pad=0&amp;mark=https://s3.amazonaws.com/is.distiller.com/images/spirit_request_tags/vodka_tag.png"
